"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/FBX/SuperSorting/mat16_001.mat16_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat48.mat48","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat15_004.mat15_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat12_001.mat12_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat46.mat46","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat12_004.mat12_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat11_001.mat11_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat45.mat45","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat11_001.mat11_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat10_001.mat10_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat43.mat43","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat10_004.mat10_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat0_001.mat0_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat10_002.mat10_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat9_002.mat9_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat0_001.mat0_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat9_004.mat9_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat8_002.mat8_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat7_002.mat7_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat6_002.mat6_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat8_004.mat8_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat5_002.mat5_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat4_002.mat4_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat46_001.mat46_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat42.mat42","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat41.mat41","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat1_004.mat1_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat3_002.mat3_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat1_001.mat1_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat15_004.mat15_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat39.mat39","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat29.mat29","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat19_003.mat19_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat36.mat36","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat19_001.mat19_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat41.mat41","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat35_001.mat35_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat18_004.mat18_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat40.mat40","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat31_001.mat31_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat18_001.mat18_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat4.mat4","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat30.mat30","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat17_004.mat17_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat2_002.mat2_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat17_001.mat17_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat37.mat37","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat28_002.mat28_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat27_002.mat27_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat26_001.mat26_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat25.mat25","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat22.mat22","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat33.mat33","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat1_002.mat1_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat16_004.mat16_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat32.mat32","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat18_002.mat18_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat16_001.mat16_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat9_001.mat9_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat17_002.mat17_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat31.mat31","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat15_001.mat15_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat16_002.mat16_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat30.mat30","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat13_001.mat13_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat13.mat13","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat3.mat3","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat29.mat29","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat25.mat25","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat21.mat21","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat15_002.mat15_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat20.mat20","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat30_001.mat30_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat44_001.mat44_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat36_001.mat36_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat2_001.mat2_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat35_003.mat35_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat3_004.mat3_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat29_001.mat29_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat35_001.mat35_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat2.mat2","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat12_002.mat12_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat46_002.mat46_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat8_003.mat8_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat6_004.mat6_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat3_001.mat3_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat28_001.mat28_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat34.mat34","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat39_001.mat39_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat27_001.mat27_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat32_002.mat32_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat25_001.mat25_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat32_001.mat32_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat5_004.mat5_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat6_001.mat6_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat4_004.mat4_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat11.mat11","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat47_001.mat47_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat9_003.mat9_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/konan/mat24.mat24","49","0","26","1","0.000000","0","0"
"/Game/FBX/5/mat10.mat10","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat1.mat1","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat0.mat0","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat5_001.mat5_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat7_001.mat7_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat12.mat12","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat24_001.mat24_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat30_002.mat30_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat23_001.mat23_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat30_001.mat30_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat35_002.mat35_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat21_001.mat21_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat2_001.mat2_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat31_002.mat31_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat20_001.mat20_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat2_001.mat2_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat28_004.mat28_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat1_001.mat1_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat28_001.mat28_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat28_004.mat28_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat19_001.mat19_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat26_003.mat26_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat27_004.mat27_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat18_001.mat18_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat26_001.mat26_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat26_002.mat26_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat25_002.mat25_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat23_003.mat23_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat16_001.mat16_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat25_001.mat25_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat24_003.mat24_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat21_003.mat21_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat24_001.mat24_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat15_001.mat15_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat14_001.mat14_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat20_003.mat20_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat23_003.mat23_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat20_001.mat20_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat23_001.mat23_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat9.mat9","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat1_004.mat1_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat17_001.mat17_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperClane/mat22_001.mat22_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat2_004.mat2_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/SuperSorting/mat32_001.mat32_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat19.mat19","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat10_002.mat10_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat18.mat18","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat17.mat17","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat11_003.mat11_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat16.mat16","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat8_001.mat8_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat7_004.mat7_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat14.mat14","49","0","14","1","0.000000","0","0"
"/Game/FBX/NewNanikore/mat0_002.mat0_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/5/mat13.mat13","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat4_001.mat4_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat7_003.mat7_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat11_001.mat11_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat3_001.mat3_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat6_003.mat6_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat30_001.mat30_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat10_004.mat10_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat5_003.mat5_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat2_001.mat2_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat4_003.mat4_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat44_001.mat44_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat46_001.mat46_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat3_004.mat3_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat42.mat42","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat39_001.mat39_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat22_001.mat22_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat29_001.mat29_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat41.mat41","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat35_002.mat35_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat28_001.mat28_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat10_001.mat10_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat32_001.mat32_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat27_001.mat27_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat3_003.mat3_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat0_004.mat0_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat25_001.mat25_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat31_002.mat31_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat24_001.mat24_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/4gomi/mat0_001.mat0_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat2_004.mat2_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat23_001.mat23_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat38.mat38","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat18_003.mat18_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat29.mat29","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat20_003.mat20_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat1_004.mat1_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat36.mat36","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat28_004.mat28_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat27_004.mat27_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat26_002.mat26_002","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat21_001.mat21_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat23_003.mat23_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat35_001.mat35_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat21_003.mat21_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat20_001.mat20_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat19_003.mat19_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat18_004.mat18_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat1_001.mat1_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat17_004.mat17_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat19_001.mat19_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat18_001.mat18_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat17_001.mat17_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat31_001.mat31_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat16_001.mat16_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat15_001.mat15_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat30.mat30","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat14_001.mat14_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat2_003.mat2_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat16_004.mat16_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat13_001.mat13_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat15_004.mat15_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat12_001.mat12_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat12_004.mat12_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat28_003.mat28_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat11_001.mat11_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat11_003.mat11_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat27_003.mat27_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat10_004.mat10_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat10_001.mat10_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat26_001.mat26_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/3konbea/mat0_004.mat0_004","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat25.mat25","49","0","14","1","0.000000","0","0"
"/Game/FBX/1clane/mat0_001.mat0_001","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat22.mat22","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat1_003.mat1_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat10_003.mat10_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat0_003.mat0_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat17_003.mat17_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat16_003.mat16_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat15_003.mat15_003","49","0","14","1","0.000000","0","0"
"/Game/FBX/2nanikore/mat12_003.mat12_003","49","0","14","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","82","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","838","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","62","6","0.000000","0","3"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Game/MyContents/Textures/NewUI/PlayBlack/StopBlack1_M.StopBlack1_M","49","0","14","1","0.000000","0","0"
"/Game/MyContents/Textures/NewUI/PlayBlack/SpeedUpBlack1_M.SpeedUpBlack1_M","49","0","14","1","0.000000","0","0"
"/Game/MyContents/Textures/NewUI/PlayBlack/PlayBlack1_M.PlayBlack1_M","49","0","14","1","0.000000","0","0"
"/Game/MyContents/Textures/HP/HPBarBody.HPBarBody","49","0","26","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","49","0","33","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","49","0","54","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","49","0","72","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","49","0","23","1","0.000000","0","0"
